depth,rop,wob,temp_out,rpm,gpm
6259.44,21.78,36.66,130.16,32.39,616.17
6260.45,24.25,35.71,130.2,36.95,614.23
6261.46,19.85,34.72,130.24,36.53,616.17
6262.47,24.9,35.81,130.28,37.86,616.82
6263.48,19.78,35.38,130.28,37.67,614.45
6264.5,23.18,34.63,130.28,37.92,614.23
6265.51,23.32,35.9,130.28,33.97,612.51
6266.52,25.6,36.14,130.24,41.35,614.88
6267.55,30.18,36,130.2,46.47,612.51
6268.56,32.83,35.34,130.12,46.56,612.72
6269.58,18.83,34.39,128.45,41.53,617.89
6270.58,15.8,35.57,128.45,40.34,619.4
6271.59,17.81,35.48,128.6,41.8,619.83
6272.6,17.24,34.96,128.71,42.01,620.26
6273.61,14.53,34.63,128.6,39.7,618.75
6274.62,13.82,34.63,129.1,39.84,618.32
6275.63,13.82,34.39,129.36,39.37,618.54
6276.64,15.34,35.15,129.59,39.78,616.38
6277.65,14.26,35.48,129.74,37.97,614.02
6278.66,14.96,35.05,129.74,37.44,617.46
6279.67,13.36,36,129.74,32.19,617.89
6280.68,14.37,35.86,129.74,37.91,617.89
6281.69,13.56,34.82,129.71,39.7,619.4
6282.7,15.14,35.43,129.71,48.2,618.97
6283.71,14.53,35.15,129.67,39.44,619.83
6284.72,17.31,35.19,129.67,41.5,619.62
6285.73,14.71,34.06,129.71,34.46,618.32
6286.74,16.38,34.2,129.78,36.84,619.83
6287.75,16.01,35.24,129.74,36.13,617.46
6288.76,13.61,34.39,129.74,41.7,617.46
6289.77,16.82,35.15,129.67,43.9,616.38
6290.78,14.95,35.48,129.63,41.73,618.32
6291.79,19.34,34.25,129.74,47.21,616.38
6292.8,20.31,35.34,129.59,49.91,617.89
6293.81,15.02,34.44,129.63,41.22,615.95
6294.82,13.88,35.19,129.67,41.19,616.38
6295.83,15.62,34.68,129.67,48.49,617.25
6296.84,16.82,34.63,129.63,40.11,616.6
6297.85,15.02,34.39,129.67,44.36,612.72
6298.86,15.62,35.15,129.67,38.24,611
6299.87,15.41,35.34,129.67,47.41,612.72
6300.88,15.02,34.82,128.83,37.39,615.31
6301.89,14.04,35.24,128.98,40.33,614.66
6302.9,11.57,34.96,129.06,40.13,614.23
6303.91,14.43,35.48,129.17,39.28,613.59
6304.92,12.02,35.01,129.36,39.73,615.52
6305.93,13.26,35.29,129.44,38.84,612.08
6306.94,12.36,35.57,129.63,37.25,614.88
6307.95,14.25,35.57,129.71,44.92,612.51
6308.96,11.99,35.15,129.63,40.42,610.35
6309.97,13.61,35.62,129.63,43.08,613.8
6310.98,12.75,35.76,129.71,40.02,614.02
6311.99,11.4,34.58,129.67,37.42,612.94
6313,12.98,35.1,129.71,39.7,611.65
6314.03,14.03,34.86,129.71,36.11,612.72
6315.04,14.43,35.1,129.71,37.27,614.66
6316.05,13.61,34.39,129.71,37.89,612.08
6317.05,14.36,34.58,129.71,35.34,614.23
6318.06,12.84,34.63,129.67,38.4,612.51
6319.07,14.19,35.62,129.67,41.97,612.72
6320.08,12.89,35.34,129.59,41.53,612.94
6321.09,14.14,34.58,129.55,45.68,612.51
6322.1,14.29,34.86,129.51,47.82,612.94
6323.11,13.77,35.24,129.51,41.12,614.45
6324.12,13.77,35.24,129.48,38.93,611.86
6325.13,14.95,35.05,129.44,40.43,610.57
6326.14,15.81,35.52,129.44,41.36,613.15
6327.15,12.53,34.82,129.36,41.95,612.29
6328.16,14.97,35.57,129.32,39.16,615.31
6329.17,14.26,35.01,129.29,45.88,614.23
6330.18,13.97,35.38,129.29,42.42,614.66
6331.19,14.15,35.29,129.29,44.05,613.8
6332.2,15.42,35.86,129.29,44.31,613.37
6333.22,12.44,35.32,128.45,53.31,592.05
6334.23,21.63,35.43,128.29,46.15,589.25
6335.25,14.21,36.04,128.22,47.84,591.62
6336.26,18.21,32.74,128.49,48.9,591.4
6337.27,15.74,34.68,128.45,44.07,587.31
6338.28,12.04,34.72,128.56,44.37,593.77
6339.29,12.89,33.92,128.64,41.65,592.05
6340.3,11.58,32.6,128.71,44.8,594.63
6341.31,14.04,33.78,128.71,46.47,593.56
6342.32,12.12,33.59,128.75,44.28,601.74
6343.33,12.41,33.78,128.75,47.21,589.25
6344.34,11.72,34.68,128.68,45.88,593.99
6345.35,11.53,33.97,128.45,43.88,593.13
6346.36,12.15,33.78,128.45,46.44,594.42
6347.37,12.7,34.06,128.41,48.48,592.91
6348.38,12.37,35.05,128.41,43.93,595.28
6349.39,12.49,34.44,128.45,44.66,596.57
6350.4,13.82,34.63,128.45,44.33,597.22
6351.41,12.57,35.05,129.29,44.14,598.29
6352.41,14.25,34.96,129.02,45.39,596.36
6353.43,12.72,34.86,128.56,44.58,601.09
6354.43,12.57,34.25,128.52,43.85,602.82
6355.44,14.2,34.49,128.56,41.12,598.94
6356.45,12.67,34.86,128.52,46.06,598.94
6357.46,13.2,34.01,128.45,43.15,597.86
6358.47,13.31,35.05,128.41,41.01,593.56
6359.48,13.87,34.86,128.37,47.98,597.86
6360.49,12.49,35.15,128.41,48.51,595.49
6361.5,13.27,34.86,128.37,42,621.55
6362.51,12.67,34.77,128.64,42.42,609.49
6363.52,11.29,34.68,128.68,42.96,601.96
6364.53,13.77,35.38,128.68,42.5,602.17
6365.54,13.37,35.24,128.64,47.46,602.17
6366.55,11.82,35.2,127.99,44.58,592.69
6367.58,12.15,35.49,129.82,45.15,594.85
6368.59,12.12,35.82,128.56,43.66,598.72
6369.6,11.46,35.11,128.45,45.71,604.76
6370.6,12.44,35.35,128.56,45.22,601.52
6371.61,10.78,35.11,128.68,44.1,601.96
6372.62,13.21,35.16,128.75,45.36,599.37
6373.63,11.26,35.11,128.79,43.23,598.94
6374.65,7.53,24.68,128.75,47.49,601.31
6375.68,23.26,35.58,128.71,43.9,595.06
6376.69,12.21,34.83,128.75,46.62,594.63
6377.7,10.3,34.78,129.13,44.14,593.77
6378.71,12.48,34.64,129.13,43.6,594.63
6379.72,13.02,34.78,129.1,44.81,596.14
6380.75,13.21,34.78,129.06,44.13,593.77
6381.76,13.12,34.64,129.06,58.19,597.43
6382.77,13.42,34.54,129.06,42.96,598.29
6383.78,16.83,34.78,129.06,45.37,598.08
6384.79,18.86,34.54,129.06,39.16,596.36
6385.8,21.14,34.87,129.02,42.82,597.22
6386.81,14.53,34.64,129.02,44.78,601.52
6387.82,17.56,35.2,129.06,47.76,601.09
6388.83,17.55,34.73,129.17,46.24,599.8
6389.84,14.61,35.72,129.29,40.8,597.22
6390.85,16.72,35.2,129.32,56.49,599.16
6391.86,14.31,35.53,129.48,36.21,594.85
6392.87,15.95,35.63,129.48,51.24,593.99
6393.88,14.13,34.97,129.51,45.03,597.86
6394.89,13.86,35.44,129.67,44.43,596.57
6395.9,12.12,34.78,129.67,46.15,599.16
6396.94,14.63,35.01,128.56,47.67,606.26
6397.95,13.58,36.1,128.6,45.1,612.94
6398.96,11.34,33.98,128.83,42.36,603.03
6399.97,14.1,35.86,128.98,43.98,602.17
6401,13.57,35.68,129.29,64.44,602.17
6402.01,16.64,34.17,129.4,39.81,598.51
6403.02,11.84,34.54,129.63,47.09,597.43
6404.03,12.41,34.07,129.86,43.81,598.08
6405.04,10.88,34.26,129.97,45.22,597.22
6406.05,11.93,34.97,130.28,44.42,599.37
6407.06,11.43,34.31,130.2,41.33,591.19
6408.07,12.94,34.78,130.2,44.1,593.77
6409.08,11.61,33.79,130.12,41.24,592.26
6410.09,13.63,34.5,130.2,39.08,590.76
6411.11,12.85,34.27,130.28,35.52,595.28
6412.16,14.13,34.19,130.32,42.27,593.56
6413.18,13.37,34.59,130.35,42.81,593.77
6414.19,11.69,34.26,130.35,43.19,591.19
6415.2,13.27,34.83,130.35,46.35,592.91
6416.21,12.53,34.73,130.43,48.86,592.91
6417.22,14.45,34.87,130.43,47.18,592.48
6418.23,11.76,33.79,130.47,45.88,593.99
6419.24,13.17,34.97,130.54,45.88,592.48
6420.25,11.73,34.64,130.54,47.02,596.36
6421.26,11.59,34.78,130.58,37.1,591.19
6422.27,12.04,33.6,130.62,40.9,590.76
6423.28,11.39,33.98,130.58,45.56,588.82
6424.29,13.63,34.5,130.62,47.81,592.05
6425.3,12.81,33.67,130.7,43.52,595.06
6426.32,14.57,32.94,130.66,45.54,595.28
6427.35,16.19,34.4,130.7,44.92,589.25
6428.37,15.27,35.72,127.76,45.24,605.81
6429.38,14.61,35.39,127.72,48.37,606.67
6430.39,13.93,34.97,127.8,51.78,612.06
6431.4,14.61,34.73,128.03,48.8,610.77
6432.41,12.38,35.25,128.45,45.16,612.71
6433.42,14.36,35.72,128.79,44.99,609.04
6434.43,15.8,35.01,129.17,43.57,610.55
6435.44,15.09,35.72,129.63,43.95,611.84
6436.45,10.18,35.06,130.05,50.16,607.53
6437.46,10.69,35.11,130.2,48.42,607.96
6438.47,13.61,35.35,130.28,44.49,604.3
6439.48,18.45,35.35,130.32,44.95,605.38
6440.49,11.28,34.97,130.35,47.53,606.24
6441.5,10.48,35.2,130.43,45.33,596.76
6442.5,11.28,34.68,130.51,44.89,601.07
6443.51,14.59,35.53,130.54,42.9,599.13
6444.52,11.29,34,130.66,41.21,602.79
6445.54,10.91,34.4,130.62,45.65,600.64
6446.55,14.48,35.68,130.66,45.5,598.05
6447.56,15.54,35.11,130.7,44.22,598.05
6448.57,17.95,35.35,130.7,46.18,596.97
6449.58,15.27,34.92,130.73,42.27,601.93
6450.59,14.25,34.97,130.81,42.5,616.37
6451.59,14.08,34.87,130.89,42.81,619.82
6452.6,16.75,35.39,130.96,36.71,618.74
6453.61,14.37,35.72,131.08,41.91,621.97
6454.62,15.14,34.92,131.15,40.93,621.33
6455.63,13.51,34.5,131.19,36.66,622.62
6456.64,10.66,34.07,131.38,41,605.59
6457.66,14.03,33.93,131.38,38.26,601.5
6458.67,12.41,36.57,131.42,41.47,600.85
6459.68,17.36,33.74,130.89,42.55,669.39
6460.69,17.07,36.34,130.89,37.35,620.68
6461.7,13.42,35.77,131.12,39.81,626.28
6462.71,16.24,36.29,131.04,38.67,626.5
6463.72,13.77,35.49,131.15,39.09,617.23
6464.73,15.7,35.44,131.23,43.34,616.59
6465.74,13.77,35.96,131.27,42.04,616.15
6466.75,14.25,35.3,131.38,40.14,613.57
6467.76,13.45,36.2,131.42,39.72,612.27
6468.77,13.42,35.82,131.46,41.1,610.98
6469.78,12.81,36.29,131.46,42.14,608.61
6470.79,9.49,35.16,131.65,40.31,611.41
6471.8,14.05,36.34,131.65,35.41,615.29
6472.81,12.94,35.87,131.61,37.97,619.39
6473.82,12.81,35.39,131.57,38.99,619.39
6474.83,13.16,35.25,131.54,38.97,619.39
6475.84,16.98,36.24,131.5,38.24,619.17
6476.85,13.82,36.53,131.54,42.73,620.47
6477.86,16.16,35.91,131.5,42.38,619.82
6478.87,14.37,36.1,131.5,41.71,618.96
6479.88,13.76,35.68,131.46,40.78,619.17
6480.89,15.74,34.88,131.46,39.22,619.39
6481.9,16.52,36.34,131.42,43.05,618.09
6482.91,17.92,35.21,131.46,39.43,618.53
6483.92,17.39,36.39,131.5,39.92,619.6
6484.93,16.61,35.06,131.5,38.61,622.4
6485.94,14.21,35.25,131.57,43.06,621.33
6486.95,17.92,35.91,131.54,39.57,618.96
6487.96,19.35,36.29,131.5,43.14,616.37
6488.97,18.17,35.77,131.46,42.35,616.8
6489.98,21.27,35.44,131.42,41.7,617.23
6490.99,16.91,35.77,131.38,46.18,621.54
6492,15.62,34.48,130.12,44.83,632.32
6493.01,12.94,35.66,130.32,43.11,628.44
6494.02,13.15,34.81,130.47,41.25,617.66
6495.03,12.33,35.89,130.58,45.8,616.8
6496.05,12.05,36.27,130.77,45.44,617.02
6497.07,12.07,35.94,130.96,43.28,611.84
6498.08,11.15,35.23,131.19,43.15,612.71
6499.09,11.08,35.28,131.19,40.89,615.08
6500.1,11.93,34.38,131.23,39.47,617.88
6501.11,14.71,35.71,131.27,38.46,615.72
6502.12,14.1,35.14,131.31,38.43,615.72
6503.15,12.82,35.52,131.31,38.2,617.23
6504.16,11.13,34.48,131.31,40.84,618.31
6505.17,12.63,35.71,131.42,39.95,618.31
6506.21,11.93,35.99,131.5,39.08,615.29
6507.22,14.91,34.71,131.57,38.94,612.92
6508.23,12.09,34.9,131.61,42.11,614.21
6509.24,13.28,34.53,131.65,44.75,614.21
6510.25,13.36,35.19,131.69,41.35,609.26
6511.26,11.08,34.67,131.73,44.22,612.71
6512.27,12.98,33.72,131.76,37.68,613.35
6513.28,16,34.86,131.88,39.9,615.08
6514.29,14.21,35.47,131.88,40.89,613.57
6515.3,12.5,34.67,131.92,40.78,611.63
6516.31,14.34,35.19,131.95,43.84,613.78
6517.32,12.36,34.43,131.95,39.75,613.14
6518.33,15.03,34.9,131.99,40.28,614.43
6519.35,14.75,34.57,132.03,40.4,613.57
6520.36,16.07,34.86,132.03,41.41,615.29
6521.37,15.76,34.71,132.03,41.85,614.43
6522.38,14.08,35,132.03,39.4,610.77
6523.4,24.81,37.55,131.23,44.87,601.52
6524.41,17.16,35.38,131.23,37.19,614.66
6525.42,15.21,36.14,131.34,38.68,617.25
6526.43,16.99,34.68,131.38,40.11,617.89
6527.44,16.52,36,131.42,40.84,613.8
6528.45,14.9,35.2,131.5,41.74,609.71
6529.46,14.05,35.43,131.57,39.98,610.79
6530.47,18.37,35.2,131.61,35.86,610.35
6531.49,24.48,35.48,131.76,42.52,615.74
6532.5,21.38,35.81,131.76,44.65,612.29
6533.51,17.73,35.29,131.8,40.89,616.38
6534.52,18.75,35.95,131.76,40.1,615.74
6535.53,13.93,35.48,131.84,40.75,615.74
6536.54,18.27,36.38,131.8,33.07,602.6
6537.57,32.55,36.66,131.8,28.36,601.52
6538.58,26.75,35.76,131.88,38.82,603.89
6539.59,27.13,34.77,131.8,37.41,607.12
6540.6,26.89,35.24,131.8,38.46,617.89
6541.61,21.52,35.15,131.84,40.02,606.91
6542.62,15.66,35.67,131.84,42.38,615.95
6543.63,16.91,36.14,131.84,42.29,616.17
6544.64,12.49,35.53,131.8,43.96,620.26
6545.65,14.48,35.34,131.84,38.08,619.62
6546.66,15.2,36.42,131.92,41.62,618.97
6547.67,14.66,35.67,131.88,41.92,618.97
6548.68,19.45,34.49,131.99,38.59,633.61
6549.69,16.68,36,132.18,43.5,640.29
6550.7,14.54,35.81,132.37,46.36,624.14
6551.71,18.09,36.66,132.72,45.27,608.63
6552.72,9.89,24.92,134.55,38.08,588.78
6553.73,6.89,24.96,135,38.84,598.26
6554.74,5.93,24.73,135.04,38.06,616.15
6555.75,13.27,34.33,135.23,41.48,621.76
6556.77,4.26,21.3,135.5,39.38,629.95
6557.78,11.3,26.07,135.46,40.69,618.09
6558.79,6.45,24.92,135.42,39.6,609.26
6559.8,6.92,25.38,135.46,41.73,617.23
6560.81,6.46,25.43,135.73,39.37,620.03
6561.82,9.55,30.29,135.58,39.25,615.51
6562.83,7.43,28.62,135.35,36.89,640.73
6563.84,8.3,30.2,135.61,48.36,726.73
6564.85,8.98,30.43,135.92,40.9,724.14
6565.86,9.5,30.06,136.11,39.02,722.2
6566.87,9.49,29.92,136.3,40.9,723.28
6567.88,6.73,25.89,136.49,40.05,727.37
6568.89,8.86,26.17,136.61,38.59,725.22
6569.9,8.71,25.84,136.64,41.28,727.37
6570.91,9.14,26.35,136.64,40.65,729.74
6571.92,9.57,25.61,135.88,38.71,731.82
6572.93,9.15,25.29,136.07,40.78,728.81
6573.95,18.66,35.76,136.15,42.11,726.44
6574.96,3.67,17.08,136.49,40.27,728.59
6575.98,13.55,26.31,136.57,40.19,440
6576.99,7.49,26.58,136.76,43.82,1549.14
6578,9.06,26.49,136.57,41.85,612.51
6579.01,14.04,34.37,136.42,42.97,633.18
6580.02,13.61,35.49,136.45,42.62,735.27
6581.03,12.19,35.35,136.38,41.04,616.17
6582.04,11.6,35.07,136.11,41.5,590.76
6583.07,10.36,35.76,135.81,40.1,588.82
6584.08,10.48,34.79,136.11,41.79,727.73
6585.09,12.63,34.23,136.57,40.93,727.94
6586.1,10.29,35.23,135.23,41.62,724.14
6587.11,11.39,36.02,135.39,40.9,721.12
6588.12,10.36,34.69,135.69,40.02,721.98
6589.13,11.58,35.43,136.03,40.97,720.04
6590.15,12.38,35.25,135.61,41.39,711.58
6591.16,12.74,36.08,135.69,42.15,699.52
6592.17,10.98,35.76,135.81,41.57,703.39
6593.17,12.54,35.34,135.81,39.17,701.02
6594.19,13.22,35.76,135.88,39.02,705.12
6595.2,11.96,35.2,135.92,37.03,704.25
6596.21,12.16,35.43,136,37.86,704.68
6597.22,12.2,35.71,136.07,37.97,707.05
6598.23,12.28,35.15,136.19,38.4,709.42
6599.23,11.68,34.64,136.34,41.06,702.53
6600.24,14.26,35.39,136.42,40.59,700.81
6601.25,13.51,35.06,136.53,41.41,699.3
6602.26,13.66,35.48,136.64,38.75,701.02
6603.27,12.7,34.78,136.68,38.99,701.24
6604.28,14.49,35.11,136.68,40.48,699.09
6605.29,13.87,35.15,136.87,39.26,699.09
6606.3,12.67,35.53,136.87,41.51,698.01
6607.31,15.53,35.57,136.95,39.86,696.5
6608.32,11.11,35.2,137.14,37.82,699.52
6609.33,13.92,35.43,137.1,32.45,698.65
6610.34,11.85,35.25,137.06,40.31,700.81
6611.35,13.36,35.2,137.06,39.57,701.02
6612.36,11.43,34.23,137.06,37.13,701.89
6613.37,12.27,34.78,137.06,38.65,700.81
6614.38,11.32,34.88,137.14,37.06,701.45
6615.39,11.09,35.11,137.14,35.8,698.22
6616.4,12.11,35.15,137.29,32.3,697.15
6617.4,11.04,34.9,136.49,39.22,690.26
6618.41,13.16,36.47,136.49,25.23,696.72
6619.43,28.33,35.31,136.72,38.38,687.89
6620.44,14.14,34.99,136.91,42.01,699.3
6621.45,13.88,35.78,136.91,42.85,698.44
6622.46,14.48,36.33,136.95,42.27,695.42
6623.47,19.17,35.82,136.91,38.14,691.55
6624.48,16.84,35.68,136.87,40.87,694.35
6625.49,16.01,35.59,136.99,42.46,698.01
6626.5,13.43,35.55,136.95,42.24,696.93
6627.51,15.08,35.17,136.04,38.64,695.64
6628.52,13.07,35.87,136.63,39.28,693.7
6629.53,13.58,35.22,136.17,36.39,699.3
6630.54,11.89,35.78,136.01,38.26,695.64
6631.55,16.16,35.59,136.1,38.81,695.64
6632.56,12.75,35.04,136.18,39.6,696.07
6633.57,14.71,35.04,136.12,39.03,694.56
6634.58,14.81,33.78,136.88,44.4,693.92
6635.59,18.75,34.94,136.15,42.58,693.49
6636.6,21.06,34.8,136.11,41.39,692.19
6637.61,20.18,34.15,136.34,38.75,694.78
6638.62,19.87,35.96,136.38,43.05,694.35
6639.63,15.47,35.96,136.45,42.58,693.27
6640.64,13.41,36.1,136.53,42.56,695.42
6641.65,13.41,36.29,136.68,42.08,695.86
6642.66,13.02,35.41,136.68,41.24,696.07
6643.67,11.36,35.59,136.8,40.93,693.92
6644.68,9.55,36.15,136.76,39.51,696.07
6645.69,12.11,35.13,136.91,37.79,695.42
6646.7,13.69,36.33,136.99,35.26,693.92
6647.71,15.66,34.85,137.06,36.27,692.84
6648.72,16.67,33.95,136.07,37.51,694.78
6649.73,15.87,35.15,136.19,39.89,695.21
6650.74,12.28,35.39,136.26,40.2,698.22
6651.75,11.28,35.53,136.42,40.89,697.58
6652.76,13.59,35.66,136.49,40.86,701.02
6653.77,9.93,35.66,136.72,43,699.09
6654.78,9.73,35.29,136.8,41.95,699.09
6655.79,9.58,35.15,136.91,38.03,698.44
6656.8,12.7,35.15,136.91,36.95,696.5
6657.81,15.2,35.9,137.03,40.3,696.93
6658.81,11.84,35.2,137.06,38.82,697.79
6659.82,12.88,35.2,137.14,38.35,696.93
6660.83,10.18,34.74,137.14,40.19,698.65
6661.84,11.96,35.2,137.22,39.51,696.29
6662.85,11.35,34.69,137.29,41.06,696.29
6663.86,13.61,36.04,137.37,39.76,695.86
6664.87,11.31,34.13,137.37,42.29,698.22
6665.88,13.82,35.43,137.37,36.02,694.99
6666.89,14.05,34.78,137.33,45.01,696.29
6667.9,13.46,33.58,137.37,40.78,699.52
6668.91,16.01,32.74,137.33,43,696.93
6669.92,13.61,33.67,137.33,42.49,698.01
6670.93,14.03,34.32,137.29,40.36,698.44
6671.94,8.88,30.01,137.29,46.36,701.45
6672.95,14.75,31.07,137.33,41.57,698.22
6673.96,16.85,32.17,137.44,46.74,705.98
6674.97,11.14,31.86,137.48,44.99,699.73
6675.98,14.48,32.19,137.41,44.31,700.16
6676.99,11.15,35.11,137.48,43.26,698.44
6678,13.76,33.62,137.56,46.1,699.95
6679.01,10.86,34.69,137.56,43.58,698.44
6680.02,11.59,33.9,137.67,45.24,696.29
6681.03,12.65,35.79,132.3,43.6,683.36
6682.04,8.76,35.05,132.18,43.38,686.59
6683.05,9.92,34.58,132.83,43.78,691.12
6684.06,9.08,34.68,133.71,43.87,691.33
6685.07,7.85,34.86,134.81,43.29,691.33
6686.08,9.93,35.33,135.58,44.31,688.1
6687.09,10.63,36.62,134.62,46.15,689.65
6688.1,9.87,35.7,134.51,43.76,694.61
6689.11,9.34,33.33,134.85,48.4,689.22
6690.12,9.86,34.54,135.12,44.87,687.5
6691.13,8.28,34.12,135.39,43.87,689.87
6692.14,9.66,34.86,135.69,44.42,693.75
6693.15,9.5,34.35,135.27,44.61,701.29
6694.16,9.08,35.09,135.39,45.24,701.29
6695.17,9.04,34.21,135.58,45.34,700.21
6696.18,10.69,35.93,135.77,45.8,697.63
6697.19,9.44,35.6,136.03,44.6,693.53
6698.2,11.53,35.14,136.22,44.77,692.45
6699.21,10.54,35.05,136.57,44.4,691.38
6700.21,9.14,35.28,136.64,44.49,703.66
6701.22,9.55,35.56,136.76,43.46,704.52
6702.23,8.62,35.74,136.83,44.37,702.8
6703.24,8.99,35.33,136.87,45.71,703.66
6704.25,9.54,35.33,136.91,47.69,705.82
6705.26,8.8,35.37,136.99,46.62,703.23
6706.27,8.06,35.42,137.22,46.17,703.02
6707.28,9.54,36.3,137.25,46.45,704.52
6708.29,12.27,36.16,137.25,44.77,699.35
6709.3,20.57,34.72,137.37,47.26,701.51
6710.31,27.58,35.37,137.33,46.71,699.35
6711.36,16.81,31.94,137.41,42.97,706.25
6712.4,21.95,21.84,137.41,45.47,710.99
6713.41,16.56,33.15,136.83,47.29,696.12
6714.42,11.51,35.05,137.03,46.56,700.65
6715.43,9.54,34.17,137.14,47.43,702.15
6716.44,8.77,34.31,137.29,44.34,699.14
6717.45,9.41,33.15,137.48,48.1,702.37
6718.46,11.44,35.47,137.56,44.72,698.49
6719.47,11.53,35.09,137.6,47.02,702.8
6720.48,8.27,35.09,137.75,46.24,715.73
6721.48,17.13,33.15,138.02,49.13,700.81
6722.49,14.65,34.96,138.13,44.8,699.3
6723.5,10.17,34.77,138.28,48.54,697.58
6724.51,8.56,34.54,138.28,44.83,698.87
6725.52,7.73,34.96,138.36,49.15,693.06
6726.53,9.34,35.23,138.28,43.15,693.92
6727.54,9.34,34.72,138.17,42.91,999.91
6728.55,10.56,34.68,138.25,41.01,691.55
6729.56,8.22,34.68,138.21,41.97,694.13
6730.57,9.77,36.21,138.21,45.68,694.78
6731.58,9.01,35.23,138.17,44.55,694.13
6732.59,10.01,35.51,138.17,47.72,696.07
6733.6,8.67,35.09,138.25,47.09,696.93
6734.61,10.42,35.79,138.25,46.12,695.64
6735.62,9.06,35.47,138.25,44.81,702.75
6736.63,8.61,35.14,138.28,43.54,698.87
6737.63,10.35,36.16,138.28,44.89,695.21
6738.64,8.83,35.14,138.36,43.63,695.21
6739.65,10.01,35.56,138.25,45.24,698.22
6740.66,7.69,35.05,138.4,46.1,694.56
6741.67,7.45,34.12,138.59,42.62,700.38
6742.68,7.57,35.28,138.59,45.16,701.45
6743.69,7.1,35.23,138.51,43.66,701.89
6744.7,7.81,34.72,138.44,44.72,702.32
6745.7,8.43,34.68,137.03,46.88,694.18
6746.71,7.22,35,137.14,46.55,690.95
6747.72,7.25,34.72,137.41,47.15,688.82
6748.73,7.05,35,137.64,46.68,695.5
6749.74,8.09,36.44,137.71,46.47,695.93
6750.75,5.95,35.88,137.86,46.87,692.7
6751.76,7.6,36.81,137.98,46.2,692.48
6752.77,6.46,35.56,138.13,42.68,698.3
6753.78,8.45,35.51,138.25,45.92,696.36
6754.79,7.92,36.76,138.28,47.03,698.73
6755.8,7.33,36.11,138.28,45.83,696.79
6756.81,6.69,35.93,138.36,47.03,696.36
6757.81,7.45,35.79,138.47,42.55,698.08
6758.82,8.24,36.81,138.51,43.34,698.73
6759.83,8.26,36.86,138.66,40.77,696.14
6760.84,11.39,37.27,138.7,44.34,697.87
6761.85,10.14,37.37,138.74,43.67,697
6762.86,10.81,36.35,138.78,43.19,697.87
6763.87,10.47,37.6,138.78,44.43,699.37
6764.88,12.41,37.18,138.78,45.06,698.08
6765.89,10.59,36.72,138.74,43.79,700.23
6766.9,11.39,37.09,138.78,43.54,701.1
6767.91,12.44,36.81,138.78,41.79,700.02
6768.92,11.39,36.62,138.78,45.24,700.23
6769.93,13.02,37,138.7,46.82,700.45
6770.94,11.36,35.98,138.59,37.32,700.02
6771.95,10.62,36.16,138.47,38.58,699.59
6772.96,11.08,36.11,138.25,41.13,696.36
6773.96,10.47,36.81,138.13,43.9,693.78
6774.97,9.98,36.62,138.09,44.16,697.44
6775.98,11.54,35.78,136.07,36.08,690.5
6776.99,8.91,35.04,136.3,38.7,694.37
6778,10.42,36.02,136.42,42.46,691.15
6779.01,9.15,34.67,136.64,41.16,693.08
6780.02,9.6,35.18,136.8,45.56,692.22
6781.03,8.1,34.67,136.8,41.76,702.55
6782.04,9.44,35.41,136.8,42.88,712.87
6783.05,8.48,34.9,136.99,47.96,700.61
6784.06,9.22,35.83,137.14,42.71,695.66
6785.07,7.87,34.9,137.18,40.6,707.93
6786.08,9.54,33.98,137.22,37.59,698.68
6787.09,9.3,36.06,137.14,43.54,694.37
6788.09,8.93,35.41,137.52,38.61,695.45
6789.1,9.46,34.72,137.6,38.59,690.93
6790.11,8.96,35.83,137.48,44.37,696.53
6791.12,8.78,36.15,137.6,38.61,700.18
6792.13,8.26,34.95,137.41,43.28,700.4
6793.14,9.41,34.39,137.29,38.03,699.54
6794.15,8.09,35.04,137.18,41.41,701.9
6795.16,9.37,35.18,137.18,41.5,694.8
6796.17,7.88,36.11,137.22,42.01,699.75
6797.18,9.44,34.81,137.22,44.61,697.39
6798.19,9.07,35.97,137.18,41.47,698.46
6800,7.92,34.72,136.91,35,682.97
6800.23,12.54,6.35,123.53,47,281.52
6801.25,2.28,10.06,123.57,60.72,281.09
6802.25,3.15,12.19,121.09,65.29,280.87
6803.26,1.26,13.21,121.62,70.12,280.87
6804.27,1.33,12.84,122.16,71.53,280.66
6805.28,0.91,11.82,122.88,70.66,280.87
6806.29,1.18,13.03,122.88,74.28,281.09
6807.3,1.53,12.56,122.88,83.37,281.52
6808.31,2.03,12.7,122.54,79.6,289.27
6809.33,2.62,21,119.34,83.82,281.73
6810.34,1.29,13.49,120.67,81.69,282.81
6811.35,1,12.29,120.59,79,291.85
6812.36,1.8,14.09,120.71,91.04,296.59
6813.39,1,16.04,134.89,37.12,708.48
6814.4,9.74,21,134.74,37.22,704.18
6815.41,9.45,22.53,134.62,34.26,692.99
6816.42,11.88,24.06,134.55,33.94,698.15
6817.43,12.94,23.41,134.39,34.62,690.62
6818.44,12.66,23.5,134.24,37.06,700.09
6819.45,13.72,23.41,134.13,33.5,697.29
6820.46,14.89,23.13,134.17,34.38,689.55
6821.47,13.82,23.74,134.13,33.8,689.98
6822.48,11.99,23.69,134.01,36.39,694.5
6823.59,18.47,31.29,134.2,0,638.99
6824.65,10.12,29.67,134.28,0,661.15
6825.66,11.47,33.29,134.39,0,669.75
6826.67,10.56,36.16,134.66,0,693.42
